aqm,qmult,min_delay,bandwidth,protocol,run,flow,goodput_mean,goodput_std,delay_mean,delay_std,retr_mean,retr_std,util_mean,util_std
fifo,4.0,100,100,aurora,2,3,,,,,,,,
fifo,4.0,100,100,aurora,3,0,,,,,,,,
fifo,4.0,100,100,aurora,3,1,,,,,,,,
fifo,4.0,100,100,aurora,3,2,,,,,,,,
fifo,4.0,100,100,aurora,3,3,,,,,,,,
fifo,4.0,100,100,aurora,4,0,,,,,,,,
fifo,4.0,100,100,aurora,4,1,,,,,,,,
fifo,4.0,100,100,aurora,4,2,,,,,,,,
fifo,4.0,100,100,aurora,4,3,,,,,,,,
fifo,4.0,100,100,aurora,5,0,,,,,,,,
fifo,4.0,100,100,aurora,5,1,,,,,,,,
fifo,4.0,100,100,aurora,5,2,,,,,,,,
fifo,4.0,100,100,aurora,5,3,,,,,,,,
codel,0.2,10,100,cubic,1,0,45.899015838038,26.940441115005612,22.02729266107212,0.7655835036348864,5.82,33.10875254293786,94.48480666035353,3.942219320677928
codel,0.2,10,100,cubic,1,1,29.970724895673,12.393015805866424,22.231262137468953,0.6841945695855699,4.782178217821782,29.608648723099837,94.48480666035353,3.942219320677928
codel,0.2,10,100,cubic,1,2,33.125589655276,12.134315752104104,22.062141860430852,0.72391861547913,2.1386138613861387,6.191978202433041,94.48480666035353,3.942219320677928
codel,0.2,10,100,cubic,1,3,47.815544827945004,23.895356961447686,21.895816706059012,0.7602646594945661,1.1699000000000002,1.4568316909504597,94.48480666035353,3.942219320677928
codel,0.2,10,100,cubic,2,0,47.137336281553,26.218784535853,22.054489572143442,0.7256015862540348,5.1,30.890324071011634,94.47358901515152,3.810021048780035
codel,0.2,10,100,cubic,2,1,35.0714557588,11.639187340647231,22.323400995627132,0.6980716782375385,3.5742574257425743,19.998673223318317,94.47358901515152,3.810021048780035
codel,0.2,10,100,cubic,2,2,29.6964164043455,12.266953116609224,22.3422968831259,0.6466226700221791,1.7128712871287128,1.4165919219264689,94.47358901515152,3.810021048780035
codel,0.2,10,100,cubic,2,3,46.0525689288483,26.409527295464027,22.094836134608876,0.8414882165488382,1.1799000000000002,1.2340444264549988,94.47358901515152,3.810021048780035
codel,0.2,10,100,cubic,3,0,46.41734882736932,28.00763535951669,21.956530167865143,0.7858047384609428,6.11,34.405747405709036,94.45543087121214,3.8140659024807966
codel,0.2,10,100,cubic,3,1,29.820968141074996,9.706087279082531,22.108181694951142,0.7350668733235283,4.5049504950495045,27.72782853466035,94.45543087121214,3.8140659024807966
codel,0.2,10,100,cubic,3,2,33.93367982067709,11.034522771720784,22.01071848965236,0.7582804765544153,1.6732673267326732,1.7499080598196528,94.45543087121214,3.8140659024807966
codel,0.2,10,100,cubic,3,3,47.86754468216701,24.64929194283099,22.01567060131583,2.33540292635232,1.44,2.2622059494165776,94.45543087121214,3.8140659024807966
codel,0.2,10,100,cubic,4,0,50.899098414536994,26.68377146391149,21.859877339911527,0.7467901237570226,3.95,23.468171008944232,94.41193339646466,3.9526136484024694
codel,0.2,10,100,cubic,4,1,25.9656143236722,7.99720502186226,22.1395640776592,0.7259203014062818,2.9500990099009905,7.160076884370658,94.41193339646466,3.9526136484024694
codel,0.2,10,100,cubic,4,2,35.46066397075501,12.035993964433796,22.012687482309893,0.6849120338959399,4.564356435643564,30.53372425420264,94.41193339646466,3.9526136484024694
codel,0.2,10,100,cubic,4,3,44.799074201628,25.677504217300154,21.935370978013285,0.7704666494966859,1.7398000000000002,4.1841813652098905,94.41193339646466,3.9526136484024694
codel,0.2,10,100,cubic,5,0,47.783358629068,26.79739132853753,22.07148095122921,0.7587116882428665,4.5099,29.629541002011813,94.49130208333334,3.8777783575115854
codel,0.2,10,100,cubic,5,1,31.329238200890995,9.446803809708655,22.229282573749057,0.7213294554040703,3.4455445544554455,18.293974553127992,94.49130208333334,3.8777783575115854
codel,0.2,10,100,cubic,5,2,33.257319198161696,10.59957447379573,22.108755680510168,0.6589592217289507,1.5346534653465347,1.4181985505255852,94.49130208333334,3.8777783575115854
codel,0.2,10,100,cubic,5,3,44.87485650104699,26.115803060821364,21.944480823550848,0.7172601659649748,1.34,1.3274110900622318,94.49130208333334,3.8777783575115854
codel,0.2,10,100,orca,1,0,58.284446888888894,22.548302416059954,22.860757093116252,0.5280047813210655,894.2626000000001,289.1416550483185,93.14338462752526,13.639335584800047
codel,0.2,10,100,orca,1,1,36.36663774747474,8.952397406449885,23.017571933116578,0.28724106962467244,650.5325742574258,207.49490540566757,93.14338462752526,13.639335584800047
codel,0.2,10,100,orca,1,2,25.643418717171716,14.591563808344144,22.960295261915913,0.25207581408880575,485.5738613861386,257.8846490311911,93.14338462752526,13.639335584800047
codel,0.2,10,100,orca,1,3,46.69827118181818,32.76897479563416,22.745931949661827,0.4790352352562578,622.16,356.6778451944068,93.14338462752526,13.639335584800047
codel,0.2,10,100,orca,2,0,58.74651737373737,22.872799042296965,22.830062260039366,0.5679839841568952,906.51,288.2767502721556,92.17725773358588,16.61473568477804
codel,0.2,10,100,orca,2,1,35.7993393030303,10.9571586709744,22.942884512830723,0.3512036084248405,668.3069306930693,220.78082990034514,92.17725773358588,16.61473568477804
codel,0.2,10,100,orca,2,2,26.73538245454546,15.614877244462052,22.965505151589138,0.2457657427286507,505.25742574257424,269.5560666527595,92.17725773358588,16.61473568477804
codel,0.2,10,100,orca,2,3,43.84554402020202,33.699487831737784,22.754049826776626,0.47455511272735895,610.8901000000001,359.2727439824468,92.17725773358588,16.61473568477804
codel,0.2,10,100,orca,3,0,60.95403879797981,23.514759371232657,22.796905584755223,0.5700396603845029,910.32,275.52784529944256,93.20197048611112,13.603622886289097
codel,0.2,10,100,orca,3,1,36.554869909090904,11.540728835442085,22.976452352776658,0.3462237385472524,647.3762376237623,221.265444725793,93.20197048611112,13.603622886289097
codel,0.2,10,100,orca,3,2,27.308461050505052,16.142899606599375,22.975526142296534,0.28325792070113104,478.7227722772277,273.6471859461332,93.20197048611112,13.603622886289097
codel,0.2,10,100,orca,3,3,41.110225525252524,32.75750966811255,22.768697196459172,0.45080359245254215,592.46,371.01791238851433,93.20197048611112,13.603622886289097
codel,0.2,10,100,orca,4,0,60.30424596969697,21.73180689744414,22.846916976950848,0.5100081342243157,911.81,281.8910418848912,93.2238723169192,13.623286507388611
codel,0.2,10,100,orca,4,1,34.93092641414142,8.386998331158164,23.0342113055977,0.2662336964723023,616.059405940594,193.33545054035892,93.2238723169192,13.623286507388611
codel,0.2,10,100,orca,4,2,,,,,470.0495049504951,231.26281050949905,93.2238723169192,13.623286507388611
codel,0.2,10,100,orca,4,3,,,,,576.61,376.51189888235933,93.2238723169192,13.623286507388611
codel,0.2,10,100,orca,5,0,59.86443930303029,22.033313614221328,22.82309097779651,0.5712322082452629,928.5,282.3261778636029,93.09756628787878,13.61740143466052
codel,0.2,10,100,orca,5,1,36.844300202020214,10.511792482916055,22.998618825643458,0.3365902983555574,690.5742574257425,225.18065398851,93.09756628787878,13.61740143466052
codel,0.2,10,100,orca,5,2,26.092824878787876,17.407476693617998,22.94080750580807,0.2503825358212532,477.2475247524753,288.8196809755386,93.09756628787878,13.61740143466052
codel,0.2,10,100,orca,5,3,43.0195667979798,33.849138358000474,22.708147417114095,0.4489415712912779,592.6,359.6171364777892,93.09756628787878,13.61740143466052
codel,0.2,10,100,aurora,1,0,0.5767336799999999,0.6299124782434506,20.24711313131313,0.14299751007284575,0.0,0.0,1.4651641414141412,1.0622449906579192
codel,0.2,10,100,aurora,1,1,0.5631172700000001,0.5553960263408527,20.258245454545456,0.09986295841713248,0.0,0.0,1.4651641414141412,1.0622449906579192
codel,0.2,10,100,aurora,1,2,0.5642815199999999,0.5689709962495288,20.23948888888889,0.15987643371978527,0.0,0.0,1.4651641414141412,1.0622449906579192
codel,0.2,10,100,aurora,1,3,0.55706711,0.5185119009345548,20.1728797979798,0.1034421350417691,0.0,0.0,1.4651641414141412,1.0622449906579192
codel,0.2,10,100,aurora,2,0,0.54645386,0.444234978836811,20.18421515151515,0.05660483747200319,0.0,0.0,1.4348358585858585,1.0086395049572905
codel,0.2,10,100,aurora,2,1,0.55412858,0.49227441196571003,20.282322222222223,0.1469066617149672,0.0,0.0,1.4348358585858585,1.0086395049572905
codel,0.2,10,100,aurora,2,2,0.5618474899999998,0.5503404743355963,20.336082828282827,0.15346196899106002,0.0,0.0,1.4348358585858585,1.0086395049572905
codel,0.2,10,100,aurora,2,3,0.5679890200000001,0.5866224897996384,20.250109090909092,0.1584081341261501,0.0,0.0,1.4348358585858585,1.0086395049572905
codel,0.2,10,100,aurora,3,0,0.57138886,0.6148787392827795,20.246388888888887,0.155094163556083,0.0,0.0,1.4632946654040406,1.063394877738617
codel,0.2,10,100,aurora,3,1,0.5663860500000001,0.5770824412973807,20.28353636363636,0.15147556107494178,0.0,0.0,1.4632946654040406,1.063394877738617
codel,0.2,10,100,aurora,3,2,0.5533344200000001,0.49080566953261373,20.163646464646465,0.04847716970153798,0.0,0.0,1.4632946654040406,1.063394877738617
codel,0.2,10,100,aurora,3,3,0.5678832500000001,0.5920865539578859,20.231191919191918,0.1483656849296578,0.0,0.0,1.4632946654040406,1.063394877738617
codel,0.2,10,100,aurora,4,0,0.5476208899999999,0.4544540930431751,20.26961515151515,0.15230012486336023,0.0,0.0,1.4562934027777776,1.0587662287136432
codel,0.2,10,100,aurora,4,1,0.59278183,0.6990857132565471,20.211694949494948,0.14856766504418484,0.0,0.0,1.4562934027777776,1.0587662287136432
codel,0.2,10,100,aurora,4,2,0.5560228199999999,0.5135371036833488,20.196011111111112,0.046631468504383315,0.0,0.0,1.4562934027777776,1.0587662287136432
codel,0.2,10,100,aurora,4,3,0.55579259,0.5102272914427767,20.138277777777777,0.040977488980836904,0.0,0.0,1.4562934027777776,1.0587662287136432
codel,0.2,10,100,aurora,5,0,0.57069786,0.6057351143891367,20.218976767676768,0.14000877802530576,0.0,0.0,1.4455681818181816,1.0009506580811955
codel,0.2,10,100,aurora,5,1,0.56705918,0.5855517197692401,20.177525252525253,0.0471687858207409,0.0,0.0,1.4455681818181816,1.0009506580811955
codel,0.2,10,100,aurora,5,2,0.5556746499999999,0.5101471243603741,20.211679797979798,0.12726783021691715,0.0,0.0,1.4455681818181816,1.0009506580811955
codel,0.2,10,100,aurora,5,3,0.54819342,0.44004174580355665,20.23599797979798,0.13137931295842645,0.0,0.0,1.4455681818181816,1.0009506580811955
codel,0.2,100,100,cubic,1,0,34.27879008121309,21.713544112359592,204.62886570898965,19.245033997444867,6.2,54.41664926446424,80.29439630681817,18.30369568882315
codel,0.2,100,100,cubic,1,1,22.62098508850842,13.000607220119601,204.62003573606825,19.171332060142145,3.633663366336634,28.787053608272316,80.29439630681817,18.30369568882315
codel,0.2,100,100,cubic,1,2,29.62746533843882,10.76419881095214,204.52558173600727,19.04437456246145,7.524752475247524,67.66721422659663,80.29439630681817,18.30369568882315
codel,0.2,100,100,cubic,1,3,40.986772425961,15.578754830877054,204.31130263044025,18.904887656865704,3.58,26.91182009092029,80.29439630681817,18.30369568882315
codel,0.2,100,100,cubic,2,0,40.14550093969754,20.329994710096937,204.43074249665872,18.97330229982744,13.88,96.55743881182325,81.31096590909091,19.165562175665602
codel,0.2,100,100,cubic,2,1,27.04512352308184,6.735368346635024,204.3728414152374,18.985234292693512,0.46534653465346537,1.6766893357783583,81.31096590909091,19.165562175665602
codel,0.2,100,100,cubic,2,2,30.031635598297314,10.378805564480986,204.52138784270284,18.99373943492586,0.6039603960396039,2.7132239418108934,81.31096590909091,19.165562175665602
codel,0.2,100,100,cubic,2,3,35.77222142497973,17.561347892585744,204.29496760117715,19.05002502485633,0.42,2.482992655094356,81.31096590909091,19.165562175665602
codel,0.2,100,100,cubic,3,0,40.09096279785192,16.110945273421887,204.24567149854855,19.193694383705516,4.35,39.58838085840209,78.93585148358586,20.514077795744225
codel,0.2,100,100,cubic,3,1,24.680303809086634,8.451743310055882,204.19975350271497,19.09732440301732,2.3366336633663365,20.794363288027245,78.93585148358586,20.514077795744225
codel,0.2,100,100,cubic,3,2,31.92459557172206,12.617518022706484,204.07689292413423,19.005224742511924,2.791980198019802,26.066965608593648,78.93585148358586,20.514077795744225
codel,0.2,100,100,cubic,3,3,30.656021457018696,16.121756250345136,203.93285485688864,18.694802334145514,6.24,42.59181881891205,78.93585148358586,20.514077795744225
codel,0.2,100,100,cubic,4,0,29.620915523680832,15.041957355897152,204.41284492007574,18.98460488424459,7.34,49.297534103511396,75.92988399621211,21.867458015480757
codel,0.2,100,100,cubic,4,1,25.49914365412565,16.930872825252198,204.16316790125794,19.00554087241545,6.465148514851485,61.77016332524728,75.92988399621211,21.867458015480757
codel,0.2,100,100,cubic,4,2,29.255697095607232,14.7379923838647,204.11960948663295,19.005322344036998,13.594059405940595,95.12803774049182,75.92988399621211,21.867458015480757
codel,0.2,100,100,cubic,4,3,44.53792144592217,18.678202969506653,203.84760294978736,19.005799405144632,3.54,25.785212268220175,75.92988399621211,21.867458015480757
codel,0.2,100,100,cubic,5,0,35.213967275880925,17.53877706471495,204.69646428121032,19.12364507540386,13.3497,76.03238092019701,79.19534722222222,20.656131615059042
codel,0.2,100,100,cubic,5,1,25.772486938746106,10.073542478284454,204.34844358061036,19.037636985373485,6.00990099009901,57.19536607969302,79.19534722222222,20.656131615059042
codel,0.2,100,100,cubic,5,2,33.899342336456115,9.54401451327488,204.31937199992822,19.680652684143485,8.03960396039604,58.07786511091454,79.19534722222222,20.656131615059042
codel,0.2,100,100,cubic,5,3,35.366560527397475,16.617232831880997,204.198560796294,19.864249172650425,0.19,0.6918720031095841,79.19534722222222,20.656131615059042
codel,0.2,100,100,orca,1,0,49.96474411827957,14.59986166148387,222.58786842298665,8.087461271135382,863.13,597.4344586850028,80.40950441919193,22.914601577006447
codel,0.2,100,100,orca,1,1,40.37796485106383,12.138588161678262,221.15545886500465,6.352856365918807,701.3465346534654,455.8437766525625,80.40950441919193,22.914601577006447
codel,0.2,100,100,orca,1,2,23.787820755319146,20.49829221257675,219.98707692896312,5.7955886380381445,296.8910891089109,239.42418010677616,80.40950441919193,22.914601577006447
codel,0.2,100,100,orca,1,3,31.383205913978497,29.047459645547768,219.5901609169955,5.922188362012235,293.85,304.24622454767643,80.40950441919193,22.914601577006447
codel,0.2,100,100,orca,2,0,49.3685270212766,15.591721079299962,223.09429947495866,8.112310375605158,915.6870707070708,649.174222243155,80.24477200255103,22.520282223073124
codel,0.2,100,100,orca,2,1,40.98620757608696,14.453124125835542,223.09391965482297,6.916156133266173,850.2779207920793,607.1727449718355,80.24477200255103,22.520282223073124
codel,0.2,100,100,orca,2,2,16.868446515789476,17.005507867186722,219.98573566698607,6.921617250332041,246.77227722772278,308.7935841687168,80.24477200255103,22.520282223073124
codel,0.2,100,100,orca,2,3,35.470839115789474,27.336377428090124,219.63275592877903,7.134918961923983,415.1287128712871,364.74009001935434,80.24477200255103,22.520282223073124
codel,0.2,100,100,orca,3,0,57.06814537234042,15.162422321825833,223.65189162257875,6.587484066824795,974.9450505050505,499.64376875924955,80.30881218112245,19.748214952519234
codel,0.2,100,100,orca,3,1,38.80147751086956,15.439094424321302,219.21296192998204,5.719336998270668,709.1465656565656,413.1968918160594,80.30881218112245,19.748214952519234
codel,0.2,100,100,orca,3,2,21.623630075268814,27.23944278368095,218.28060094083935,6.124962044967121,268.1809,375.8666195784393,80.30881218112245,19.748214952519234
codel,0.2,100,100,orca,3,3,18.62927487368421,29.461352328877386,217.9779582568783,7.062478317252903,172.05838383838383,296.0925044013568,80.30881218112245,19.748214952519234
codel,0.2,100,100,orca,4,0,49.220423826086964,14.182443996546796,224.11076659089107,7.335052071493884,956.81,620.4698235363198,81.45481928661616,21.655265455952147
codel,0.2,100,100,orca,4,1,43.62537460869566,11.432299834105308,222.2371588529939,5.430934757175281,849.5940594059406,527.8573325855732,81.45481928661616,21.655265455952147
codel,0.2,100,100,orca,4,2,14.987301569892473,17.06223054501289,219.58673034522334,6.035596133945503,168.13861386138615,184.96399810249403,81.45481928661616,21.655265455952147
codel,0.2,100,100,orca,4,3,37.062853319148935,28.024092801907614,218.9991373112864,5.819437224876947,346.90740000000005,276.3863670994361,81.45481928661616,21.655265455952147
codel,0.2,100,100,orca,5,0,56.829096870967746,17.3706334992335,221.6968646798901,7.424813285239239,866.5997,535.7936416506288,74.81031644570707,23.002609330354986
codel,0.2,100,100,orca,5,1,6.56206284042553,8.789690321429932,217.89422798100216,5.556975741893002,109.75069306930693,160.63672913911952,74.81031644570707,23.002609330354986
codel,0.2,100,100,orca,5,2,41.76598343617021,13.965484248306321,220.7896983256592,5.900990098294188,649.1583168316831,410.3399131039273,74.81031644570707,23.002609330354986
codel,0.2,100,100,orca,5,3,31.836745634408604,27.060930571100098,218.77606046766786,5.587548043942814,373.85,341.51073677606877,74.81031644570707,23.002609330354986
codel,0.2,100,100,aurora,1,0,84.21972940000002,26.60970299229211,230.45171717171718,15.522043516869807,2.13,1.6184229760149011,81.29853377525252,30.604437894544528
codel,0.2,100,100,aurora,1,1,0.52107436,0.4978807010516954,228.1264949494949,16.569466176524042,0.41,2.441621418548574,81.29853377525252,30.604437894544528
codel,0.2,100,100,aurora,1,2,0.5689485900000001,0.6213449409390629,218.56179797979797,18.808224782498094,0.0,0.0,81.29853377525252,30.604437894544528
codel,0.2,100,100,aurora,1,3,0.6369191515151515,0.5289679716918821,208.98165656565655,15.980223887452084,0.0,0.0,81.29853377525252,30.604437894544528
codel,0.2,100,100,aurora,2,0,84.06865319999999,26.53536186434428,229.17118181818185,15.823644702169041,0.81,0.7343656645656368,81.33457070707071,30.574457903374615
codel,0.2,100,100,aurora,2,1,0.5452910000000001,0.5343673222355309,226.6855252525252,16.721716132477912,6.62,6.998960961846734,81.33457070707071,30.574457903374615
codel,0.2,100,100,aurora,2,2,0.6323181800000001,0.7340217807675459,217.60766666666666,18.239732945928115,0.41,4.100000000000002,81.33457070707071,30.574457903374615
codel,0.2,100,100,aurora,2,3,0.6870370699999999,0.7123689227334451,209.13822222222223,15.690900613162846,0.0,0.0,81.33457070707071,30.574457903374615
codel,0.2,100,100,aurora,3,0,84.31908189999999,26.5423200068132,230.87156565656562,15.12471617555362,1.33,1.4428857168602065,81.35955571338384,30.559159733057406
codel,0.2,100,100,aurora,3,1,0.51980056,0.4813298031893616,228.021202020202,16.512090958940433,9.1,10.566289066955562,81.35955571338384,30.559159733057406
codel,0.2,100,100,aurora,3,2,0.5681395100000001,0.6261065524505272,218.78750505050508,18.9496118108825,0.01,0.09999999999999999,81.35955571338384,30.559159733057406
codel,0.2,100,100,aurora,3,3,0.59503455,0.4789441039527246,209.15884848484848,15.844658413873084,0.0,0.0,81.35955571338384,30.559159733057406
codel,0.2,100,100,aurora,4,0,84.19017319999999,26.331414297992673,230.24926262626263,15.207953367373312,0.9,0.7849596270902193,81.46901594065658,30.452707022425972
codel,0.2,100,100,aurora,4,1,0.6112670808080808,0.6424845397463785,227.12325252525252,17.22578370264396,1.7171717171717171,5.134994791723615,81.46901594065658,30.452707022425972
codel,0.2,100,100,aurora,4,2,0.56347607,0.5668070412585644,218.05875757575757,18.571692199827147,0.0,0.0,81.46901594065658,30.452707022425972
codel,0.2,100,100,aurora,4,3,0.7399279899999998,0.7712078057290682,209.07273737373734,15.71272328049811,0.0,0.0,81.46901594065658,30.452707022425972
codel,0.2,100,100,aurora,5,0,84.26124340000003,26.50742351701909,230.3678484848485,15.339069353780044,44.68,204.94709245820184,81.37030855429293,30.554778045139063
codel,0.2,100,100,aurora,5,1,0.5613838000000001,0.5618568721589713,227.27950505050504,16.823882342945097,0.0,0.0,81.37030855429293,30.554778045139063
codel,0.2,100,100,aurora,5,2,0.55928026,0.5859512271320437,218.54130303030303,18.9306448996171,0.0,0.0,81.37030855429293,30.554778045139063
codel,0.2,100,100,aurora,5,3,0.6313775,0.5310244741786742,209.5483636363636,16.230128188948004,0.0,0.0,81.37030855429293,30.554778045139063
codel,1.0,10,100,cubic,1,0,45.934597616211995,28.165545843792785,24.484650261139645,1.8130846073983384,12.08,112.31869160940441,95.15191051136365,2.4894741354112493
codel,1.0,10,100,cubic,1,1,31.611122400148,12.12687231783692,25.171360084978478,0.9829177005762437,2.5542574257425743,16.847246976674537,95.15191051136365,2.4894741354112493
codel,1.0,10,100,cubic,1,2,33.195972141217,12.292545897905976,25.048927743817288,0.9915302761207699,0.8909900990099011,0.8111713813375014,95.15191051136365,2.4894741354112493
codel,1.0,10,100,cubic,1,3,48.101855823955994,25.586728701632637,24.3407149004019,1.65486509983897,0.68,0.7089613971340489,95.15191051136365,2.4894741354112493
codel,1.0,10,100,cubic,2,0,44.507327619549,28.329634296022892,24.482483165610073,1.8446361670529987,8.76,79.22084206938106,95.05957702020204,2.963457000018742
codel,1.0,10,100,cubic,2,1,32.675360918735,13.27183294176598,25.11176017451693,0.8142321678995289,0.8613861386138614,0.7749800380693302,95.05957702020204,2.963457000018742
codel,1.0,10,100,cubic,2,2,34.307873351417996,10.26890892021838,25.029869777828413,0.9656115492644927,0.801980198019802,0.7485960456774804,95.05957702020204,2.963457000018742
codel,1.0,10,100,cubic,2,3,46.954228362570994,26.073426893839166,24.32343256635816,1.6518282293116724,0.7399000000000001,0.7469459637264753,95.05957702020204,2.963457000018742
codel,1.0,10,100,cubic,3,0,48.194383890783996,26.381581423516824,24.4509660911088,1.7122241518027947,9.67,89.2283479663727,95.12819523358587,2.6969710927238197
codel,1.0,10,100,cubic,3,1,32.717462751717996,10.071315507754038,25.138811659414483,0.8915558233117435,2.386138613861386,15.561471843646217,95.12819523358587,2.6969710927238197
codel,1.0,10,100,cubic,3,2,31.931280724172993,11.722919068585163,25.089185510261213,0.8660030449299498,0.8613861386138614,0.8127693765182965,95.12819523358587,2.6969710927238197
codel,1.0,10,100,cubic,3,3,45.39167245010001,26.803384046254873,24.375542752109347,1.6535809539017043,0.79,0.7951240294584376,95.12819523358587,2.6969710927238197
codel,1.0,10,100,cubic,4,0,46.272865588255996,27.909716912216506,24.491500657856722,1.764543792837779,10.35,95.32161137936977,95.12596669823235,2.7294453822480094
codel,1.0,10,100,cubic,4,1,32.96421518355199,10.142847558407857,25.124401227683894,0.8068731367605586,2.4355445544554457,16.35263296691071,95.12596669823235,2.7294453822480094
codel,1.0,10,100,cubic,4,2,31.129615462803,10.603734653178035,25.054966334277932,0.9203047477189363,0.8908910891089109,0.7730331157329562,95.12596669823235,2.7294453822480094
codel,1.0,10,100,cubic,4,3,48.281627018197995,25.922841475353373,24.33139056705933,1.7098415094115216,0.99,3.118841406223105,95.12596669823235,2.7294453822480094
codel,1.0,10,100,cubic,5,0,49.091045196085005,26.268906592046548,24.402912857968875,1.7208939619939414,10.13,93.82862682636475,95.12035432449495,2.6794998844586053
codel,1.0,10,100,cubic,5,1,31.290120583937995,10.871154727661226,25.161091340406713,0.9079636187772359,2.881188118811881,20.224879296902063,95.12035432449495,2.6794998844586053
codel,1.0,10,100,cubic,5,2,30.245715929802994,9.282336587375012,25.050228411470393,0.8520030771610891,0.9504950495049505,0.9096838750221132,95.12035432449495,2.6794998844586053
codel,1.0,10,100,cubic,5,3,48.25423297367311,27.39853516599355,24.366531694986634,1.738212000245992,0.74,0.7735527379460552,95.12035432449495,2.6794998844586053
codel,1.0,10,100,orca,1,0,70.67111791919191,16.200492108415926,29.7052892029767,2.614076181355747,20.789700000000003,31.317477982459224,93.24914930555558,13.593078279749621
codel,1.0,10,100,orca,1,1,18.146693252525253,6.5043611970636555,29.613585327084323,2.995235534953188,6.861386138613861,11.122975953377134,93.24914930555558,13.593078279749621
codel,1.0,10,100,orca,1,2,36.71325658585858,17.37602708031716,28.572280158941194,3.54075547771963,12.029702970297029,20.106444462184033,93.24914930555558,13.593078279749621
codel,1.0,10,100,orca,1,3,35.19472837373738,27.72537243927097,26.225334522568893,4.335584999888015,3.98,7.927678147356943,93.24914930555558,13.593078279749621
codel,1.0,10,100,orca,2,0,67.62945098989898,17.1702826425204,30.38934668771444,2.7791285745812746,47.07,74.47760900045223,93.23622474747478,13.611372494109412
codel,1.0,10,100,orca,2,1,24.844614545454547,7.21956798788599,30.16510387655405,2.960511207998144,22.653465346534652,36.6708155468526,93.23622474747478,13.611372494109412
codel,1.0,10,100,orca,2,2,23.214739565656565,11.976472359426209,28.82478056059123,3.979458226084932,17.06930693069307,28.545492612930175,93.23622474747478,13.611372494109412
codel,1.0,10,100,orca,2,3,47.803287636363635,27.579737975040757,26.414718512458442,4.331544175749953,18.73,35.140944204673275,93.23622474747478,13.611372494109412
codel,1.0,10,100,orca,3,0,73.79613636363636,13.516501841779403,29.38595273829364,2.196448902335042,11.0898,21.270873051279217,93.2328795770202,13.601404416629839
codel,1.0,10,100,orca,3,1,19.99132582828283,7.400642196881499,29.17659965993944,2.7267167096045903,3.287128712871287,7.790168975912353,93.2328795770202,13.601404416629839
codel,1.0,10,100,orca,3,2,24.830213818181818,12.586175624637205,27.96002787459776,3.5504007623535503,3.3066336633663367,7.781712186559937,93.2328795770202,13.601404416629839
codel,1.0,10,100,orca,3,3,45.7784491010101,32.03802520476398,26.162275760681574,3.8425958838709064,2.06,5.863463312770193,93.2328795770202,13.601404416629839
codel,1.0,10,100,orca,4,0,65.22472481818181,18.114852380905646,29.636585511922608,3.1944134223332243,14.47,21.195318236618082,93.23669428661617,13.608396793947092
codel,1.0,10,100,orca,4,1,27.720245858585855,8.922710961565945,29.66177407509475,2.7766026793687226,6.830198019801981,11.146169923359146,93.23669428661617,13.608396793947092
codel,1.0,10,100,orca,4,2,37.98751674747475,16.741390350303096,28.839763461616258,3.283980401069188,7.732673267326732,12.09288310462721,93.23669428661617,13.608396793947092
codel,1.0,10,100,orca,4,3,32.34939651515152,35.5181408018285,30.01494133005385,4.87858929134902,240.5691,614.6901346389205,93.23669428661617,13.608396793947092
codel,1.0,10,100,orca,5,0,74.54884941414142,15.393497057774391,28.61591611347349,2.67810401230307,11.97,22.460944779862675,93.2153945707071,13.641174588885766
codel,1.0,10,100,orca,5,1,13.051752252525251,4.859480676383745,28.977966112140017,2.8571231525290197,2.702970297029703,5.428709891779898,93.2153945707071,13.641174588885766
codel,1.0,10,100,orca,5,2,24.203364171717176,10.715797425400291,27.810247698714665,3.4258769663202377,3.4257425742574257,7.0346947832204725,93.2153945707071,13.641174588885766
codel,1.0,10,100,orca,5,3,52.376698282828286,26.61890852090921,25.828620166272625,3.9205141016310208,5.41,11.455751499759515,93.2153945707071,13.641174588885766
codel,1.0,10,100,aurora,1,0,0.5482082099999999,0.45829851806217503,20.210519191919193,0.10104392526022256,0.0,0.0,1.476489898989899,1.1097431109756284
codel,1.0,10,100,aurora,1,1,0.5838642399999999,0.6622151039032089,20.119755555555557,0.024080109592867917,0.0,0.0,1.476489898989899,1.1097431109756284
codel,1.0,10,100,aurora,1,2,0.57838998,0.6305472899952254,20.33713232323232,0.16971472692840836,0.0,0.0,1.476489898989899,1.1097431109756284
codel,1.0,10,100,aurora,1,3,0.56159653,0.5513233719088265,20.248866666666668,0.1862652190741327,0.0,0.0,1.476489898989899,1.1097431109756284
codel,1.0,10,100,aurora,2,0,0.47065446,0.6077554615132803,33.72135151515151,8.639044966637481,2.18,4.5313275420045835,67.39334122474747,43.01646055415046
codel,1.0,10,100,aurora,2,1,93.85895430000001,11.221719056967862,38.32226161616161,3.715963732789867,803.42,120.298549492922,67.39334122474747,43.01646055415046
codel,1.0,10,100,aurora,2,2,0.41111280000000006,0.19911707001209616,34.0645898989899,8.265802622910696,0.0,0.0,67.39334122474747,43.01646055415046
codel,1.0,10,100,aurora,2,3,0.4524612828282829,0.22892971977323037,29.30278484848485,9.444188189454364,0.0,0.0,67.39334122474747,43.01646055415046
