protocol,bandwidth,delay,qmult,run,avg_thr,avg_goodput,avg_srtt,std_thr,std_goodput,std_srtt,avg_retr,std_retr,efficiency_thr,efficiency_gdp,efficiency_rtt,efficiency_q_avg,efficiency_q_std,jain_goodput_20,jain_goodput_total
orca,100,41,0.1,4,90.595972,92.20925189147565,85.12805729513657,4.811469272444749,7.721251099338387,2.2948105588584893,0.17698200000000003,0.03177464987591275,0.90595972,0.9220925189147564,0.9632546848298008,1.0729361999999996,0.06749862272559815,56.898458168713844,26.629124296554284
orca,100,41,0.1,5,90.99172399999999,92.39585047720854,84.5897539113429,3.961189289098338,4.796311890870312,2.363896815053244,0.171612,0.03556211372558694,0.90991724,0.9239585047720854,0.9693845437349637,1.07178428,0.059502410964347496,57.57755197431595,31.89300650104618
orca,100,41,0.2,1,93.79173599999999,96.10660282932275,88.69916039156627,1.3078077512926158,6.619678428813674,3.5179488864427317,0.15135575999999998,0.02929778836945672,0.9379173599999998,0.9610660282932275,0.9244732378300704,1.08057624,0.02747012109088325,77.42376010613526,10.66766910863906
orca,100,41,0.2,2,93.76442800000001,95.34012281252113,90.71180450321658,0.5104203086373733,5.957176229016648,4.087001097007395,0.143604,0.030534806093340344,0.9376442800000001,0.9534012281252113,0.9039617329748117,1.07274988,0.0339975356295996,70.61575299357976,31.49452467245854
orca,100,41,0.2,3,93.57550400000001,95.60812247013556,89.4401719151671,1.6365712305221065,7.774832006580812,3.738632517788132,0.13640400000000003,0.02629665225841495,0.9357550400000001,0.9560812247013556,0.9168139801629182,1.0643399599999999,0.034242398272600116,57.10954073358764,28.716272674779844
orca,100,41,0.2,4,93.85486399999999,95.45512118018584,88.0818031674208,1.0667411520800392,5.069998989210132,3.8768114105442124,0.15683399999999997,0.02951721360405431,0.9385486399999999,0.9545512118018584,0.9309527853799625,1.0864134799999998,0.03262014429116498,68.24692913405461,27.154369330968123
orca,100,41,0.2,5,93.79026,94.427746068074,87.98385836909871,1.717583519814055,5.671294494633636,3.9661007285786356,0.149712,0.021621757463015662,0.9379026,0.94427746068074,0.9319891343705797,1.07947016,0.03703013383125182,70.88873277552221,20.262935996746144
orca,100,41,0.4,1,85.93974,87.6596409959605,98.3425659637077,9.865225477291968,11.4752427529792,8.712328814762145,0.175974,0.04851559102630389,0.8593974,0.876596409959605,0.8338200167591849,1.02637344,0.1083375848211234,36.78461716618369,3.9822344786177672
orca,100,41,0.4,2,94.00195199999999,96.42628695651449,96.5243585801063,0.2451739055746688,7.4225213184346766,6.686763638197654,0.042588,0.010981554678545962,0.9400195199999999,0.9642628695651448,0.849526494723584,0.9799836799999999,0.018467422600597295,33.61190352215803,15.264793931758277
orca,100,41,0.4,3,93.95220400000001,95.840334876694,97.40060747210093,0.20787886914207995,8.22095907824705,6.425111181462,0.03780000000000001,0.007500164208728681,0.9395220400000001,0.95840334876694,0.8418838663145687,0.9742765200000001,0.01707718338570658,42.59428423473883,21.65745897943319
orca,100,41,0.4,4,93.9837,95.82171259787101,97.2436604907361,0.07407104583829706,8.519045453234089,6.273344452854049,0.04869,0.012031403645635472,0.939837,0.9582171259787101,0.8432426297631167,0.9850785199999998,0.017418237901379478,44.34253071551631,5.52894020448907
orca,100,41,0.4,5,86.26741999999999,90.82233901397866,94.90023285979001,10.404571641152446,11.59343275440912,8.481717314023212,0.185394,0.04601977108294125,0.8626741999999998,0.9082233901397866,0.864065319219507,1.03772664,0.10115743613195173,50.25239282753553,7.225633607999939
orca,100,41,0.6,1,94.528324,95.79424474634,121.41935605833584,0.03372749220630252,8.289050072593241,5.5818893169959445,0.00016199999999999998,0.0005285093237239604,0.94528324,0.9579424474634,0.6753453704745656,0.9455484399999999,0.005534544727950445,1.17904640536416,1.1211570255081276
orca,100,41,0.6,2,94.488768,96.996989883225,122.87812287634281,0.04025598426909477,11.180244951456647,5.595214787814632,0.00018600000000000002,0.0005316548148049289,0.9448876799999999,0.9699698988322499,0.6673279024820381,0.9448408799999999,0.009648177318436908,1.9023314030169427,1.702546084154082
orca,100,41,0.6,3,94.474464,98.47118944230499,118.80854255788853,0.04428239788116075,17.69521918914172,5.75238680070177,0.000198,0.0005659049576144669,0.94474464,0.9847118944230498,0.6901860609900685,0.9450077199999999,0.007158414475551783,0.759400700219148,0.6844909988134363
orca,100,41,0.6,4,94.42820800000001,97.802320960235,124.17111790361093,0.21661380919191522,11.437786801408183,3.9960826099274565,7.2e-05,0.00018833341096101492,0.9442820800000001,0.9780232096023499,0.6603790107104722,0.9442074399999999,0.00456144235065135,2.042150230124839,1.8690188670415424
orca,100,41,0.6,5,94.534648,95.781489108485,122.83508601211874,0.029036629063452838,7.778354893097172,4.9781764817934855,0.00027,0.0007765917439955857,0.94534648,0.9578148910848501,0.6675617094606828,0.9457758400000001,0.004267897557888609,1.347525548530963,1.254070128766241
orca,100,41,0.8,1,94.49868400000001,95.774851312665,137.74812190530227,0.04095583428652616,10.947348056035754,7.140117625831857,0.000234,0.0006915154981708843,0.9449868400000001,0.9577485131266501,0.5952894229394471,0.94579672,0.007874921524193806,0.9368544211895713,0.6489273526104609
orca,100,41,0.8,2,94.537748,96.80712146804001,135.74681997779686,0.030641470625695395,11.28714849863735,6.998973347063105,0.000498,0.001746477959539683,0.9453774799999999,0.9680712146804001,0.6040657159660326,0.94586384,0.008338645118672355,1.258464072419091,1.1901470172062212
orca,100,41,0.8,3,94.52739600000001,98.51166301258999,129.65842815448974,0.04973719887145833,18.713165269261324,8.626836307780883,0.00015600000000000002,0.0005723304161611175,0.9452739600000001,0.9851166301258999,0.6324309276855948,0.9453605999999997,0.009384732060555645,0.5068843827379612,0.43130886031308147
orca,100,41,0.8,4,94.128932,95.81298343923598,119.15853261989695,0.21455480707244534,6.150926107799329,11.695676035998188,0.015816000000000004,0.01962275113497756,0.9412893200000001,0.9581298343923598,0.6881588602771006,0.9587320400000001,0.029540157018832246,6.182159893194372,1.4026554048612152
orca,100,41,0.8,5,94.319296,93.08284733996501,127.68771205555883,0.061461140003472116,5.768744282042904,8.340516643109515,0.00017999999999999998,0.0006174310104226859,0.94319296,0.9308284733996501,0.6421917871339144,0.94333004,0.010795532164274934,0.25294642263181516,0.24441068364134227
orca,100,41,1.0,1,94.50827600000001,95.997600349275,149.28404430875216,0.043401079588803244,11.811170436352343,9.389398626158226,0.000708,0.0023482526538504732,0.9450827600000001,0.95997600349275,0.5492884412376048,0.9441625200000001,0.010875233786602611,0.9046791184636187,0.5063261963276874
orca,100,41,1.0,2,94.52847599999998,96.20639419847498,153.38463891800168,0.022249546985334025,11.033883321172349,8.080674770729425,0.000168,0.0004547017530321675,0.9452847599999998,0.9620639419847499,0.5346037294114999,0.9455642799999999,0.007816930183403882,1.1892826359382336,0.6366044430798351
orca,100,41,1.0,3,94.496052,96.08903038209,154.05189639451885,0.04372213333264766,11.174692651961992,8.923984893461974,0.000108,0.00036708811504940653,0.9449605200000001,0.9608903038209,0.5322881569078662,0.94551896,0.010509869620223931,0.9814147385129802,0.6213140597359714
orca,100,41,1.0,4,94.50082,98.48178317620999,153.17242124930567,0.04708510458397836,15.341291123431034,8.720821783660202,0.00016199999999999998,0.00041981951009050487,0.9450082000000001,0.9848178317620999,0.5353444133819338,0.9452419599999999,0.006590087696437494,1.081552519261278,0.7894128641302706
orca,100,41,1.0,5,94.49758399999999,96.04710862774,152.5472939616673,0.03222815088511551,8.743618982649958,7.527036562150691,0.000252,0.000888580180311324,0.9449758399999999,0.9604710862774,0.537538214349481,0.9466079599999999,0.009944008758009472,1.6481086155529712,0.8932056909552797
orca,100,41,2.0,1,94.44972800000001,103.18048122932001,224.11873402985077,0.055823272415343635,24.000782823111095,20.38092816744668,0.00014292,0.0005602198831473979,0.9444972800000001,1.0318048122932,0.3658774905853175,0.9435074800000001,0.014128088526336454,0.8089454381556211,0.6681213642198787
orca,100,41,2.0,2,94.44625200000002,102.68774796109501,223.71171136666504,0.046114090277325284,21.891318931511094,19.232800366381863,0.00017400000000000003,0.000576782363406547,0.9444625200000002,1.02687747961095,0.36654317066843867,0.9438494000000001,0.012377130432161428,0.8206220141071268,0.6744543534442031
orca,100,41,2.0,3,94.50131599999999,98.304685616515,233.21999197237002,0.03569462504134062,12.415932604079948,15.521680600996532,0.000528,0.0017264554500631144,0.9450131599999999,0.98304685616515,0.3515993603572145,0.94393736,0.014895097192608816,1.683446387224293,1.4007424689632544
orca,100,41,2.0,4,94.341208,97.021001053075,237.47975541438058,0.07760983941960795,8.503760991484153,10.906563377226316,0.00016800000000000002,0.0004694632993895095,0.94341208,0.97021001053075,0.34529259075965213,0.9430665999999999,0.022301675610779125,5.4137298514256695,2.432715475553231
orca,100,41,2.0,5,94.503652,102.0358116106,224.56391254821287,0.041612429519630595,19.68688652405693,18.592078516681795,0.000468,0.001420339470171239,0.94503652,1.020358116106,0.36515217013060797,0.94531844,0.018706345136804848,1.0262891080429666,0.8967576491484955
orca,100,41,4.0,1,94.44602,108.97803724372997,383.0384622856276,0.21323020838619786,22.967509584884116,35.27703366863512,0.00022799999999999999,0.0007843844385047559,0.9444602000000001,1.0897803724372996,0.21407771822886418,0.9439715599999998,0.03185665072953495,1.1581400697710764,0.7678961458522442
orca,100,41,4.0,2,94.549964,98.6915663934,393.6342083910035,0.05871181055756273,10.116737085418702,19.865463424237888,0.000282,0.0009041168997541483,0.94549964,0.986915663934,0.20831522833134467,0.94516164,0.014165335740402187,2.72677256122747,1.1703417282866502
orca,100,41,4.0,3,94.56372,101.678724721665,398.3181992642026,0.0832203153335206,15.77234783998258,17.431884583826967,0.000252,0.0011269782606598941,0.9456372000000001,1.0167872472166501,0.20586556213468366,0.9480725999999999,0.021203038151915363,2.9450362812460624,1.974941394527051
orca,100,41,4.0,4,94.575896,98.188251044065,395.21351379266383,0.06998091577445427,12.850386216827895,19.615530811221053,0.00040692,0.0010562923447008808,0.94575896,0.98188251044065,0.2074827837061733,0.94577188,0.03405512624699149,2.897292191909708,1.7225220354011217
orca,100,41,4.0,5,94.566756,103.28456209332998,398.2368321167884,0.10375981487627209,17.14719700079655,19.66117787300368,0.000276,0.0009888557981190603,0.94566756,1.0328456209333,0.20590762427507556,0.9458477999999999,0.013477289932483103,3.00288914288131,1.86186284794815
orca,100,41,6.0,1,94.51279200000002,116.97970739785501,520.0050871102383,0.12948310751844008,30.293716255324767,62.199096558102234,0.0006720000000000001,0.00196039093845563,0.9451279200000002,1.1697970739785502,0.15769076501864385,0.9452646400000001,0.05292219480835096,1.4467750227210356,0.8111732282782115
orca,100,41,6.0,2,94.54438000000002,128.363646980075,497.0965406538534,0.07082858952948923,36.02340586723189,79.44527053029428,0.00066,0.002536188603313829,0.9454438000000002,1.28363646980075,0.16495789709608866,0.94434308,0.04379290634392746,0.9883991747924604,0.5333535542366552
orca,100,41,6.0,3,94.55403199999999,98.52966142320999,565.7139115617107,0.08606077421768538,13.526223764008252,23.852033141920778,0.00048000000000000007,0.0014588243283728958,0.9455403199999999,0.9852966142320999,0.14494959081637337,0.9463355200000002,0.0419033983336561,3.2035015627816175,0.7941555501065083
orca,100,41,6.0,4,94.567092,124.3175459134,502.3776564210526,0.11586214174839854,32.87574569294052,68.59617409716374,0.0006839999999999999,0.0020117926020552443,0.94567092,1.243175459134,0.16322381967416597,0.9446982400000001,0.03705296674577596,0.9520014439198762,0.5468812473991777
orca,100,41,6.0,5,94.54205999999999,99.23304451394499,559.4365263774912,0.11092746269047804,22.1646807385352,32.971654701840585,0.00063,0.0019508864381959398,0.9454205999999999,0.9923304451394499,0.1465760566814846,0.9458523999999999,0.05515836002447382,3.36979872967019,0.8281472384721467
orca,100,41,8.0,1,93.917088,91.24755358973002,695.4898763975154,0.07605125540332047,16.6029546213587,25.538719440837287,0.001026,0.003277207411967182,0.93917088,0.9124755358973001,0.11790250697068656,0.9418378800000001,0.03374022076441048,0.01026123105392212,0.010190331288066387
orca,100,41,8.0,2,94.46314000000001,147.29324769495503,676.5257933785119,0.09850916623126407,33.24712680539617,47.96896307114636,0.0009600000000000001,0.0029612230759034613,0.9446314000000001,1.4729324769495502,0.12120749985081725,0.94547296,0.033239583598734565,1.1443967455281936,0.48598228210167804
orca,100,41,8.0,3,94.388428,108.94972964467999,680.2288097016668,0.23985686998708242,32.182374286552516,63.40393969141052,0.00063,0.002817445651649735,0.94388428,1.0894972964468,0.12054767282785828,0.9422472799999999,0.039220996338636904,0.5720252044940503,0.39399794013930645
orca,100,41,8.0,4,94.459568,142.70187344960502,686.7580476625874,0.10042048656576631,36.52465610770174,41.844637187626844,0.00129,0.005769055381949457,0.94459568,1.42701873449605,0.11940158587014855,0.9464212399999999,0.0468193226007158,1.0663280459022364,0.47280570084741824
orca,100,41,8.0,5,94.42223600000001,107.77553514660501,713.3395838748137,0.08054309747941764,17.486986245132773,48.58340843546666,0.00027600000000000004,0.0009513558192058542,0.9442223600000001,1.07775535146605,0.11495226376557066,0.9470108000000002,0.05434535232916474,5.049733256903622,1.7926179241223013
orca,100,41,10.0,1,94.405932,109.268294036665,821.627916535104,0.036672826251368654,34.3532517789018,75.42944515800461,0.0,0.0,0.94405932,1.09268294036665,0.09980186693972509,0.9491898800000002,0.006174433017873805,0.5757145208684383,0.3529257055087441
orca,100,41,10.0,2,93.89742800000002,87.668107946655,885.8950264705883,0.04518847566173688,15.752480878881483,19.236382117981254,0.0,0.0,0.9389742800000002,0.8766810794665499,0.09256175681072344,0.94481828,0.006484220911331402,0.0089827401022568,0.008627674275204526
orca,100,41,10.0,3,94.37580799999999,111.35750243219499,805.7774800079471,0.03745536706675354,34.21300010754924,77.4772360439354,0.0,0.0,0.9437580799999999,1.11357502432195,0.10176506794306446,0.9485933200000002,0.007201910526753889,0.5344018316769807,0.33167756971199325
orca,100,41,10.0,4,94.04727600000001,148.22147183989998,555.3266455878818,0.12056804352729467,31.30416608389697,123.09228423430316,0.000498,0.0012189710933060676,0.9404727600000001,1.4822147183989998,0.1476608418693702,0.93145156,0.11347451868712248,0.8300334297053503,0.30079877433746616
orca,100,41,10.0,5,94.364912,137.86179568143,782.8042005296919,0.03232827825197198,38.53354508253778,93.52648138861483,0.0,0.0,0.94364912,1.3786179568143,0.10475160959089631,0.94869304,0.0057069190204246415,0.8850454725395048,0.37888633579074404
aurora,100,41,0.02,1,97.194952,95.69377212346713,82.61606000000002,2.317678900882472,1.4463820026185046,0.5968058938170244,0.0005242105263157895,0.0007506909098325777,0.97194952,0.9569377212346712,0.9925430963422848,0.99680888,0.0432445813364622,128.20466594423243,3.0759328592628647
aurora,100,41,0.02,2,97.203404,96.06751150286382,83.82249749999998,2.1493955364691923,1.204908175488512,1.26856001387763,0.00044842105263157895,0.0006155870112510924,0.97203404,0.9606751150286382,0.9782576569017168,1.01229676,0.05399379148869462,711.8441375371167,2.5419125973888965
aurora,100,41,0.02,3,97.708536,96.19193983355042,83.4219075,0.2316676154003016,0.07812947621401915,0.43172798888670383,0.0005242105263157895,0.00031549459916972136,0.9770853599999999,0.9619193983355042,0.9829552267190725,1.0290886399999999,0.025531341818375623,2277.0892604035434,2.9361974388797383
aurora,100,41,0.02,4,97.69385600000001,96.19358572446794,83.7443925,0.2631074617037882,0.28703184035403156,0.9024673525622883,0.0005178947368421053,0.00022289955254848717,0.9769385600000001,0.9619358572446793,0.9791700381610625,1.0083979600000004,0.022132118515344707,862.181625781248,2.73279533266547
aurora,100,41,0.02,5,97.65768400000002,96.18861333862387,83.3272475,0.005267127850123996,0.058507001406043375,0.005036981003694508,0.0006505263157894737,0.0002165762294387238,0.9765768400000002,0.9618861333862386,0.9840718667684302,1.0591553599999999,0.010940598700754338,1775.8830776716522,2.5791711851381924
aurora,100,41,0.04,1,97.56480400000001,96.0632724693602,85.08411750000002,1.3778831166929104,0.9171682024773968,0.9176952243578522,0.0007073684210526316,0.0005167509834991786,0.97564804,0.960632724693602,0.9637521362315355,1.02668132,0.052109680908451465,298.57286487783415,2.7172612908019014
aurora,100,41,0.04,2,96.8308,95.43198605660241,83.5323275,2.462601900822958,1.3734969392789986,1.2261857081675986,0.0006947368421052632,0.0007015171528832874,0.968308,0.9543198605660241,0.9816558744876348,1.0055695999999998,0.05738250554013097,148.19615473639195,2.5521368741745554
aurora,100,41,0.04,3,84.68517600000001,80.701906613655,82.76544249999999,6.6726414584539055,5.6449204515519105,0.7903293759191727,,,0.8468517600000002,0.80701906613655,0.9907516654671423,0.84702248,0.06633128685513741,0.0,0.3177380190165551
aurora,100,41,0.04,4,97.159768,95.66219635472956,84.20742500000001,2.455059392094533,1.3141268306665082,1.226477421906886,0.000903157894736842,0.0010832310343062603,0.97159768,0.9566219635472956,0.9737858627074748,1.01441704,0.06502762207540325,137.04639355123635,2.484353816140795
aurora,100,41,0.04,5,97.18042399999999,95.63759939541355,84.2870125,2.1444496465021423,1.6123084851810923,1.4712553976894234,0.035077894736842107,0.035959133529751885,0.9718042399999999,0.9563759939541354,0.972866371316696,1.00900696,0.048339839184872856,161.47644531997594,2.786324533328776
aurora,100,41,0.06,1,97.65001600000001,96.18057020206024,86.0979925,0.9137848638112415,0.6116976218049468,1.2108625792639898,0.0006694736842105262,0.000557588793967288,0.9765001600000001,0.9618057020206023,0.9524031585289285,1.0062047599999997,0.029999064204885503,461.7398446030348,2.6204224274612677
aurora,100,41,0.06,2,96.63598800000001,94.98387846318838,85.19119250000001,3.314843229865521,2.737581896222697,1.9128079256942352,0.0006063157894736842,0.0008299143900046812,0.9663598800000002,0.9498387846318838,0.9625408166460399,1.0150132799999998,0.07570038692152806,252.61601042193408,2.493736166801445
aurora,100,41,0.06,3,97.66003200000003,96.21536016940976,87.46582500000002,0.005897162207818953,0.19584837852874123,1.0029136227039994,0.00044842105263157895,0.0003342863569173182,0.9766003200000003,0.9621536016940976,0.9375090213806361,1.01879848,0.030420747702108987,883.7782452466228,2.427039963977529
aurora,100,41,0.06,4,97.22178800000002,95.63236302831855,86.02022,2.541424017799553,2.0889355072258877,1.8075847902074968,0.0005242105263157895,0.0007560005569477203,0.9722178800000002,0.9563236302831855,0.9532642441509683,1.0185126400000002,0.06166953155513583,485.3618063310406,2.531059732244924
aurora,100,41,0.06,5,97.384324,95.32964988531651,85.214835,1.9224594751690782,2.1336200177939975,1.4419126782178122,0.0002589473684210527,0.0005126607578424342,0.9738432400000001,0.9532964988531651,0.9622737637173152,1.02169284,0.05694759128793124,461.585903223442,2.62301804121813
aurora,100,41,0.08,1,97.57704,96.00845775982637,87.56278499999999,1.1680688588209893,0.8151864931709422,2.1794765791897923,0.00035368421052631583,0.00034750236651977224,0.9757703999999999,0.9600845775982637,0.9364708991382584,1.03642088,0.037347218025691346,499.2062014617639,2.531133526300048
aurora,100,41,0.08,2,96.187064,94.67221135448366,86.07268250000001,3.668683590698011,2.8403570432980407,2.7399009765181317,0.0008526315789473684,0.0012836789236204543,0.9618706400000001,0.9467221135448366,0.9526832163038487,1.0122208000000001,0.0839674784671705,115.35547905153645,2.043086708358556
aurora,100,41,0.08,3,96.81031199999998,95.74326406420231,85.99992,3.1651269567579448,2.018280085228641,2.08072062203155,0.0006315789473684211,0.0005724922431099418,0.9681031199999999,0.957432640642023,0.9534892590597759,1.01756496,0.07239509877430567,212.4914962127532,2.5496501452430915
aurora,100,41,0.08,4,97.18254399999998,95.53990301334956,86.29017250000001,2.5630777972840644,1.7956385840677285,2.4998055672010193,0.0006505263157894738,0.0008507086828979088,0.9718254399999998,0.9553990301334956,0.9502820266120107,1.0062898,0.05193449760311945,130.43418208311297,2.3829751401091253
aurora,100,41,0.08,5,96.52996,95.16898994780917,86.74049,2.892049493643601,2.454395214376404,2.763513995879353,0.0004105263157894737,0.0007080291400485539,0.9652996,0.9516898994780917,0.945348590952161,0.99204812,0.05633902626307235,218.17988366552984,2.0141963438660087
aurora,100,41,0.1,1,97.657764,96.2456545940245,90.1287675,0.0057423398861891975,0.20430636414331513,2.3879273736132194,0.00046736842105263163,0.000265012412817529,0.97657764,0.962456545940245,0.9098094013101866,1.01242012,0.019605722774032355,586.3307685111789,2.3624328880146197
aurora,100,41,0.1,2,97.65299200000001,96.18380911098919,88.45080499999999,0.796009890401394,0.5031193303937436,2.3377495519420513,0.000391578947368421,0.0004928969145988365,0.9765299200000002,0.9618380911098918,0.9270690074556135,1.0054054,0.02447640685824876,453.65346270633717,2.337027454006275
aurora,100,41,0.1,3,96.921968,95.45667367022108,87.69228,2.2765285886828943,1.5814560827716884,2.6631652611131718,0.034736842105263156,0.03416771267547308,0.96921968,0.9545667367022108,0.9350880145891977,1.00405896,0.04846726709364515,243.41684468208013,2.38702672744414
aurora,100,41,0.1,4,97.69967199999999,96.21558795769604,88.5437925,1.2385801484365315,0.3927834766588761,2.699920969909412,0.00048000000000000007,0.0005865151319446073,0.9769967199999999,0.9621558795769605,0.9260954120527422,0.9987718400000001,0.027460033699032483,359.3405197556934,1.9886495857498119
aurora,100,41,0.1,5,97.59280000000001,96.26111695305823,89.27641750000001,1.8144481972620126,0.9473372562593737,1.7753909268750525,0.0004989473684210526,0.0005744745883253488,0.9759280000000001,0.9626111695305823,0.9184956374397527,1.02880708,0.04445019932891898,1597.4389755675493,2.377340344260631
aurora,100,41,0.2,1,96.65232800000001,94.58411597799335,92.26868249999998,3.078628098442894,3.084921073863316,7.004544192170708,0.0007894736842105264,0.0008563324489693793,0.9665232800000001,0.9458411597799334,0.8887089072719773,1.00803192,0.07170890762627238,139.36771693052984,1.9774645367865806
aurora,100,41,0.2,2,97.499336,96.06599967761773,93.7401825,1.4289203488184248,1.0044030401159154,6.147369615497841,0.0006884210526315789,0.0004961324101699591,0.97499336,0.9606599967761773,0.8747582713528427,1.0121308399999998,0.0481401937292846,187.51637679694136,1.6222018969138665
aurora,100,41,0.2,3,96.733904,95.23215846294046,92.16732000000002,2.880121404294946,2.1160400112270095,6.70460972739534,0.0008273684210526317,0.0011084365471001796,0.9673390399999999,0.9523215846294046,0.8896862792582011,1.02106816,0.07462523893509768,153.82047492132358,2.14469523190219
aurora,100,41,0.2,4,96.87282,95.40563634993144,95.04834,2.857500443114574,2.327361712683336,5.766630922694721,0.00038526315789473684,0.0009956537127884745,0.9687282,0.9540563634993144,0.8627189070319377,1.0404542,0.07571500925010283,238.22797710301373,2.1310383027602664
aurora,100,41,0.2,5,97.411036,95.88852570912076,94.14059749999998,1.796334034809432,1.0876569305057302,5.938637467233564,0.00029052631578947377,0.00045837240662794564,0.97411036,0.9588852570912075,0.8710375988425186,1.0127238799999998,0.0508104322372524,317.81468798233476,2.149636499892842
aurora,100,41,0.4,1,97.382836,95.17466473539,102.143195,0.38959854271855704,2.3582706772661983,6.620748876844436,0.00033473684210526315,0.0007161887431323351,0.97382836,0.9517466473538999,0.8027945473998537,0.97541864,0.012889629417987623,5.076311612818224,0.662633572345623
aurora,100,41,0.4,2,97.381916,95.87614210147181,105.0730275,1.8579784182260277,1.018595051138792,13.785760048816535,0.00045473684210526314,0.0005315320458725641,0.97381916,0.9587614210147182,0.7804096060713583,0.9988575200000002,0.04140985461794791,106.04857713777415,0.984644636334883
aurora,100,41,0.4,3,97.14874,92.6356933489427,110.3769725,1.1811580124428307,4.0535823175154615,8.503447692437446,0.08581263157894738,0.10360331187553296,0.9714874,0.9263569334894269,0.7429085808636399,1.0507094399999999,0.10802642954945112,17.97312726440981,0.5880709147916555
aurora,100,41,0.4,4,97.222944,94.69353674002,103.41921750000002,0.0638585257383334,1.6368627190478469,6.733105997963289,0.0005684210526315789,0.0009233349167128105,0.97222944,0.9469353674001999,0.7928893873133394,0.9729537200000001,0.011069310693396723,4.142699449586024,0.7085387772322319
aurora,100,41,0.4,5,97.54868,95.2940019082072,100.12747,0.8938444682794022,2.5478963972053106,14.02773813860839,0.0015221052631578947,0.002368814938007255,0.9754868000000001,0.952940019082072,0.8189560766890445,0.9805926399999999,0.0200521294635652,25.58956723494296,0.7922726135140014
aurora,100,41,0.6,1,97.12394800000001,94.24365460966501,117.8997775,0.03972207679947505,1.5618424565419138,7.465873192355702,0.00012631578947368423,0.0003032456013478879,0.9712394800000002,0.9424365460966502,0.6955059775240033,0.97120924,0.009170122294908581,3.1031376731820575,0.6742752299701009
aurora,100,41,0.6,2,97.30011200000001,95.82103548390627,123.89616250000002,2.207587254847294,1.6174199963944884,16.734315676956136,0.00030315789473684215,0.00040272754274349123,0.9730011200000002,0.9582103548390627,0.6618445506736336,1.0557688400000003,0.08638239722379117,267.91812234153775,0.8100077025288097
aurora,100,41,0.6,3,95.871976,90.579705088635,117.73377749999997,0.560383170024149,1.7448056278571316,6.616724022912559,0.0005621052631578947,0.0011236032264666722,0.95871976,0.90579705088635,0.6964866136228409,0.96078908,0.012673592553503168,1.0803941255945988,0.32983289085619666
aurora,100,41,0.6,4,96.59466,93.03850750692455,120.45217249999999,2.8807007951903882,3.5165953577009708,19.512235375989594,0.0014273684210526314,0.0023151310068649177,0.9659466000000001,0.9303850750692455,0.6807681281132559,1.00584408,0.07391312182896036,14.32974893109337,0.5822323023514132
aurora,100,41,0.6,5,97.18928,94.50991500658999,117.35975499999999,0.05499733964858013,2.2618415385759163,7.759932447174429,0.00017052631578947367,0.00037802812482392727,0.9718928,0.9450991500659,0.6987062984240211,0.97238072,0.01027531245787433,3.7628147840001853,0.5017247252131843
aurora,100,41,0.8,1,96.991176,92.254031117407,125.68634999999999,0.5420427565034835,3.3832691895868776,21.10436944584175,0.0008778947368421053,0.0014034543849111435,0.96991176,0.92254031117407,0.6524177048661212,0.97195108,0.018947894751260436,4.28853657002257,0.4150702718826649
aurora,100,41,0.8,2,97.077932,95.59203555270815,137.0038775,2.736324172888262,2.060940874905087,24.61334417253477,0.0006063157894736843,0.0005635227544091207,0.97077932,0.9559203555270815,0.5985232060311578,1.0019583200000002,0.054087070497559786,109.86533749677591,0.9876912874538815
aurora,100,41,0.8,3,97.321212,94.98652546811999,135.4869825,0.05305344768795919,1.8138086746075661,11.850083764452727,0.00023368421052631582,0.00048410525171375913,0.97321212,0.9498652546812,0.6052241956159884,0.97563064,0.010016791981804192,5.745921587080307,0.6478606997759068
aurora,100,41,0.8,4,97.49655600000001,94.12728756043484,148.59855,0.2718279523677098,3.048098336455534,3.4076714302167916,0.0011052631578947368,0.0013026612436813625,0.9749655600000001,0.9412728756043484,0.5518223428155928,1.0392232000000001,0.06357899374988896,30.294578537228666,0.5073748923520106
aurora,100,41,0.8,5,97.164644,94.91724450196499,131.19275,0.03550572947093493,1.5833958704370663,7.931859814597143,0.0001831578947368421,0.0005489895023442713,0.97164644,0.9491724450196499,0.6250345388750522,0.9732338400000001,0.0072266906551812825,3.387750585626758,0.5092297401147446
aurora,100,41,1.0,1,97.392752,93.67823070537756,159.58447500000003,0.3460710750485555,2.908388432686294,8.650338094206427,0.0020652631578947367,0.0030158458706952313,0.97392752,0.9367823070537756,0.5138344441086765,0.9841364800000001,0.018822070043816003,13.367428594136323,0.5637563198354261
aurora,100,41,1.0,2,95.41815599999998,90.886121678345,143.7454575,0.4731110196004398,1.8606245384025908,12.56277953077091,0.0006063157894736842,0.0011547977722254413,0.9541815599999999,0.9088612167834501,0.5704528089174575,0.9534292000000002,0.018552718895764677,0.6603945179545047,0.1775452897203991
aurora,100,41,1.0,3,97.209372,92.83773560555278,157.48845,0.5056210057428617,3.2198947506850986,13.981060207426479,0.0015157894736842106,0.0023382764682785616,0.97209372,0.9283773560555278,0.5206731033291647,0.9924003600000001,0.0378731718587515,7.7926132553648255,0.4763907716860682
aurora,100,41,1.0,4,97.499352,96.23083634700909,139.29557,1.2567933051917228,2.059840154050544,33.93757450036371,0.0011052631578947368,0.002270005796421999,0.9749935200000001,0.9623083634700909,0.5886762945871143,1.07096436,0.12351121207966423,53.074682094146006,0.864883586035401
